"lon","lat"
41.6134,32.95701
42.1487,32.95701
42.684,32.95701
43.2193,32.95701
43.7546,32.95701
44.2899,32.95701
44.8252,32.95701
45.3605,32.95701
45.8958,32.95701
46.4311,32.95701
46.9664,32.95701
47.5017,32.95701
48.037,32.95701
48.5723,32.95701
49.1076,32.95701
49.6429,32.95701
50.1782,32.95701
50.7135,32.95701
51.2488,32.95701
51.7841,32.95701
52.3194,32.95701
52.8547,32.95701
53.39,32.95701
53.9253,32.95701
54.4606,32.95701
54.9959,32.95701
55.5312,32.95701
56.0665,32.95701
56.6018,32.95701
57.1371,32.95701
57.6724,32.95701
58.2077,32.95701
58.743,32.95701
59.2783,32.95701
59.8136,32.95701
60.3489,32.95701
60.8842,32.95701
61.4195,32.95701
61.9548,32.95701
62.4901,32.95701
63.0254,32.95701
63.5606,32.95701
64.0959,32.95701
64.6312,32.95701
65.1665,32.95701
65.7018,32.95701
66.2371,32.95701
66.7724,32.95701
67.3077,32.95701
67.843,32.95701
68.3783,32.95701
68.9136,32.95701
69.4489,32.95701
69.9842,32.95701
70.5195,32.95701
71.0548,32.95701
71.5901,32.95701
72.1254,32.95701
72.6607,32.95701
73.196,32.95701
73.7313,32.95701
74.2666,32.95701
74.8019,32.95701
75.3372,32.95701
75.8725,32.95701
76.4078,32.95701
76.9431,32.95701
77.4784,32.95701
78.0137,32.95701
78.549,32.95701
79.0843,32.95701
79.6196,32.95701
80.1549,32.95701
80.6902,32.95701
81.2255,32.95701
81.7608,32.95701
82.2961,32.95701
82.8314,32.95701
83.3667,32.95701
83.902,32.95701
84.4373,32.95701
84.9726,32.95701
85.5079,32.95701
86.0432,32.95701
86.5785,32.95701
87.1138,32.95701
87.6491,32.95701
88.1844,32.95701
88.7197,32.95701
89.255,32.95701
89.7903,32.95701
90.3256,32.95701
90.8609,32.95701
91.3962,32.95701
91.9315,32.95701
92.4667,32.95701
93.002,32.95701
93.5373,32.95701
94.0726,32.95701
94.6079,32.95701
95.1432,32.95701
95.6785,32.95701
96.2138,32.95701
96.7491,32.95701
97.2844,32.95701
97.8197,32.95701
98.355,32.95701
98.8903,32.95701
99.4256,32.95701
99.9609,32.95701
100.4962,32.95701
101.0315,32.95701
101.5668,32.95701
102.1021,32.95701
102.6374,32.95701
103.1727,32.95701
103.708,32.95701
104.2433,32.95701
104.7786,32.95701
105.3139,32.95701
105.8492,32.95701
106.3845,32.95701
106.9198,32.95701
107.4551,32.95701
107.9904,32.95701
108.5257,32.95701
109.061,32.95701
109.5963,32.95701
110.1316,32.95701
110.6669,32.95701
111.2022,32.95701
111.7375,32.95701
112.2728,32.95701
112.8081,32.95701
113.3434,32.95701
113.8787,32.95701
114.414,32.95701
114.9493,32.95701
115.4846,32.95701
116.0199,32.95701
116.5552,32.95701
117.0905,32.95701
117.6258,32.95701
118.1611,32.95701
118.6964,32.95701
119.2317,32.95701
119.767,32.95701
120.3023,32.95701
120.8375,32.95701
129.9376,32.95701
130.4729,32.95701
131.0082,32.95701
131.5435,32.95701
132.0788,32.95701
132.6141,32.95701
-116.6197,32.50785
-116.0871,32.50785
-115.5545,32.50785
-115.0219,32.50785
-114.4893,32.50785
-113.9567,32.50785
-113.4241,32.50785
-112.8915,32.50785
-112.3588,32.50785
-111.8262,32.50785
-111.2936,32.50785
-110.761,32.50785
-110.2284,32.50785
-109.6958,32.50785
-109.1632,32.50785
-108.6306,32.50785
-108.098,32.50785
-107.5654,32.50785
-107.0328,32.50785
-106.5002,32.50785
-105.9676,32.50785
-105.4349,32.50785
-104.9023,32.50785
-104.3697,32.50785
-103.8371,32.50785
-103.3045,32.50785
-102.7719,32.50785
-102.2393,32.50785
-101.7067,32.50785
-101.1741,32.50785
-100.6415,32.50785
-100.1089,32.50785
-99.5763,32.50785
-99.0437,32.50785
-98.511,32.50785
-97.9784,32.50785
-97.4458,32.50785
-96.9132,32.50785
-96.3806,32.50785
-95.848,32.50785
-95.3154,32.50785
-94.7828,32.50785
-94.2502,32.50785
-93.7176,32.50785
-93.185,32.50785
-92.6524,32.50785
-92.1198,32.50785
-91.5871,32.50785
-91.0545,32.50785
-90.5219,32.50785
-89.9893,32.50785
-89.4567,32.50785
-88.9241,32.50785
-88.3915,32.50785
-87.8589,32.50785
-87.3263,32.50785
-86.7937,32.50785
-86.2611,32.50785
-85.7285,32.50785
-85.1959,32.50785
-84.6633,32.50785
-84.1306,32.50785
-83.598,32.50785
-83.0654,32.50785
-82.5328,32.50785
-82.0002,32.50785
-81.4676,32.50785
-80.935,32.50785
-80.4024,32.50785
-9.033,32.50785
-8.5004,32.50785
-7.9678,32.50785
-7.4352,32.50785
-6.9026,32.50785
-6.3699,32.50785
-5.8373,32.50785
-5.3047,32.50785
-4.7721,32.50785
-4.2395,32.50785
-3.7069,32.50785
-3.1743,32.50785
-2.6417,32.50785
-2.1091,32.50785
-1.5765,32.50785
-1.0439,32.50785
-0.5113,32.50785
0.0213,32.50785
0.554,32.50785
1.0866,32.50785
1.6192,32.50785
2.1518,32.50785
2.6844,32.50785
3.217,32.50785
3.7496,32.50785
4.2822,32.50785
4.8148,32.50785
5.3474,32.50785
5.88,32.50785
6.4126,32.50785
6.9452,32.50785
7.4779,32.50785
8.0105,32.50785
8.5431,32.50785
9.0757,32.50785
9.6083,32.50785
10.1409,32.50785
10.6735,32.50785
11.2061,32.50785
11.7387,32.50785
12.2713,32.50785
12.8039,32.50785
13.3365,32.50785
13.8691,32.50785
14.4017,32.50785
20.793,32.50785
21.3256,32.50785
21.8583,32.50785
22.3909,32.50785
22.9235,32.50785
35.1734,32.50785
35.7061,32.50785
36.2387,32.50785
36.7713,32.50785
37.3039,32.50785
37.8365,32.50785
38.3691,32.50785
38.9017,32.50785
39.4343,32.50785
39.9669,32.50785
40.4995,32.50785
41.0321,32.50785
41.5647,32.50785
42.0973,32.50785
42.6299,32.50785
43.1626,32.50785
43.6952,32.50785
44.2278,32.50785
44.7604,32.50785
45.293,32.50785
45.8256,32.50785
46.3582,32.50785
46.8908,32.50785
47.4234,32.50785
47.956,32.50785
48.4886,32.50785
49.0212,32.50785
49.5538,32.50785
50.0865,32.50785
50.6191,32.50785
51.1517,32.50785
51.6843,32.50785
52.2169,32.50785
52.7495,32.50785
53.2821,32.50785
53.8147,32.50785
54.3473,32.50785
54.8799,32.50785
55.4125,32.50785
55.9451,32.50785
56.4777,32.50785
57.0104,32.50785
57.543,32.50785
58.0756,32.50785
58.6082,32.50785
59.1408,32.50785
59.6734,32.50785
60.206,32.50785
60.7386,32.50785
61.2712,32.50785
61.8038,32.50785
62.3364,32.50785
62.869,32.50785
63.4016,32.50785
63.9342,32.50785
64.4669,32.50785
64.9995,32.50785
65.5321,32.50785
66.0647,32.50785
66.5973,32.50785
67.1299,32.50785
67.6625,32.50785
68.1951,32.50785
68.7277,32.50785
69.2603,32.50785
69.7929,32.50785
70.3255,32.50785
70.8581,32.50785
71.3908,32.50785
71.9234,32.50785
72.456,32.50785
72.9886,32.50785
73.5212,32.50785
74.0538,32.50785
74.5864,32.50785
75.119,32.50785
75.6516,32.50785
76.1842,32.50785
76.7168,32.50785
77.2494,32.50785
77.782,32.50785
78.3147,32.50785
78.8473,32.50785
79.3799,32.50785
79.9125,32.50785
80.4451,32.50785
80.9777,32.50785
81.5103,32.50785
82.0429,32.50785
82.5755,32.50785
83.1081,32.50785
83.6407,32.50785
84.1733,32.50785
84.7059,32.50785
85.2386,32.50785
85.7712,32.50785
86.3038,32.50785
86.8364,32.50785
87.369,32.50785
87.9016,32.50785
88.4342,32.50785
88.9668,32.50785
89.4994,32.50785
90.032,32.50785
90.5646,32.50785
91.0972,32.50785
91.6298,32.50785
92.1624,32.50785
92.6951,32.50785
93.2277,32.50785
93.7603,32.50785
94.2929,32.50785
94.8255,32.50785
95.3581,32.50785
95.8907,32.50785
96.4233,32.50785
96.9559,32.50785
97.4885,32.50785
98.0211,32.50785
98.5537,32.50785
99.0863,32.50785
99.619,32.50785
100.1516,32.50785
100.6842,32.50785
101.2168,32.50785
101.7494,32.50785
102.282,32.50785
102.8146,32.50785
103.3472,32.50785
103.8798,32.50785
104.4124,32.50785
104.945,32.50785
105.4776,32.50785
106.0102,32.50785
106.5429,32.50785
107.0755,32.50785
107.6081,32.50785
108.1407,32.50785
108.6733,32.50785
109.2059,32.50785
109.7385,32.50785
110.2711,32.50785
110.8037,32.50785
111.3363,32.50785
111.8689,32.50785
112.4015,32.50785
112.9341,32.50785
113.4668,32.50785
113.9994,32.50785
114.532,32.50785
115.0646,32.50785
115.5972,32.50785
116.1298,32.50785
116.6624,32.50785
117.195,32.50785
117.7276,32.50785
118.2602,32.50785
118.7928,32.50785
119.3254,32.50785
119.858,32.50785
120.3906,32.50785
120.9233,32.50785
131.0428,32.50785
131.5754,32.50785
-116.4028,32.05869
-115.8729,32.05869
-115.3429,32.05869
-114.8129,32.05869
-114.2829,32.05869
-113.753,32.05869
-113.223,32.05869
-112.693,32.05869
-112.163,32.05869
-111.6331,32.05869
-111.1031,32.05869
-110.5731,32.05869
-110.0431,32.05869
-109.5132,32.05869
-108.9832,32.05869
-108.4532,32.05869
-107.9232,32.05869
-107.3933,32.05869
-106.8633,32.05869
-106.3333,32.05869
-105.8033,32.05869
-105.2733,32.05869
-104.7434,32.05869
-104.2134,32.05869
-103.6834,32.05869
-103.1534,32.05869
-102.6235,32.05869
-102.0935,32.05869
-101.5635,32.05869
-101.0335,32.05869
-100.5036,32.05869
-99.9736,32.05869
-99.4436,32.05869
-98.9136,32.05869
-98.3837,32.05869
-97.8537,32.05869
-97.3237,32.05869
-96.7937,32.05869
-96.2638,32.05869
-95.7338,32.05869
-95.2038,32.05869
-94.6738,32.05869
-94.1438,32.05869
-93.6139,32.05869
-93.0839,32.05869
-92.5539,32.05869
-92.0239,32.05869
-91.494,32.05869
-90.964,32.05869
-90.434,32.05869
-89.904,32.05869
-89.3741,32.05869
-88.8441,32.05869
-88.3141,32.05869
-87.7841,32.05869
-87.2542,32.05869
-86.7242,32.05869
-86.1942,32.05869
-85.6642,32.05869
-85.1343,32.05869
-84.6043,32.05869
-84.0743,32.05869
-83.5443,32.05869
-83.0143,32.05869
-82.4844,32.05869
-81.9544,32.05869
-81.4244,32.05869
-8.8177,32.05869
-8.2877,32.05869
-7.7577,32.05869
-7.2277,32.05869
-6.6978,32.05869
-6.1678,32.05869
-5.6378,32.05869
-5.1078,32.05869
-4.5779,32.05869
-4.0479,32.05869
-3.5179,32.05869
-2.9879,32.05869
-2.458,32.05869
-1.928,32.05869
-1.398,32.05869
-0.868,32.05869
-0.3381,32.05869
0.1919,32.05869
0.7219,32.05869
1.2519,32.05869
1.7819,32.05869
2.3118,32.05869
2.8418,32.05869
3.3718,32.05869
3.9018,32.05869
4.4317,32.05869
4.9617,32.05869
5.4917,32.05869
6.0217,32.05869
6.5516,32.05869
7.0816,32.05869
7.6116,32.05869
8.1416,32.05869
8.6715,32.05869
9.2015,32.05869
9.7315,32.05869
10.2615,32.05869
10.7915,32.05869
11.3214,32.05869
11.8514,32.05869
12.3814,32.05869
12.9114,32.05869
13.4413,32.05869
13.9713,32.05869
14.5013,32.05869
15.0313,32.05869
20.331,32.05869
20.861,32.05869
21.391,32.05869
21.921,32.05869
22.4509,32.05869
22.9809,32.05869
23.5109,32.05869
35.1704,32.05869
35.7003,32.05869
36.2303,32.05869
36.7603,32.05869
37.2903,32.05869
37.8202,32.05869
38.3502,32.05869
38.8802,32.05869
39.4102,32.05869
39.9401,32.05869
40.4701,32.05869
41.0001,32.05869
41.5301,32.05869
42.06,32.05869
42.59,32.05869
43.12,32.05869
43.65,32.05869
44.18,32.05869
44.7099,32.05869
45.2399,32.05869
45.7699,32.05869
46.2999,32.05869
46.8298,32.05869
47.3598,32.05869
47.8898,32.05869
48.4198,32.05869
48.9497,32.05869
49.4797,32.05869
50.0097,32.05869
50.5397,32.05869
51.0696,32.05869
51.5996,32.05869
52.1296,32.05869
52.6596,32.05869
53.1896,32.05869
53.7195,32.05869
54.2495,32.05869
54.7795,32.05869
55.3095,32.05869
55.8394,32.05869
56.3694,32.05869
56.8994,32.05869
57.4294,32.05869
57.9593,32.05869
58.4893,32.05869
59.0193,32.05869
59.5493,32.05869
60.0792,32.05869
60.6092,32.05869
61.1392,32.05869
61.6692,32.05869
62.1991,32.05869
62.7291,32.05869
63.2591,32.05869
63.7891,32.05869
64.3191,32.05869
64.849,32.05869
65.379,32.05869
65.909,32.05869
66.439,32.05869
66.9689,32.05869
67.4989,32.05869
68.0289,32.05869
68.5589,32.05869
69.0888,32.05869
69.6188,32.05869
70.1488,32.05869
70.6788,32.05869
71.2087,32.05869
71.7387,32.05869
72.2687,32.05869
72.7987,32.05869
73.3286,32.05869
73.8586,32.05869
74.3886,32.05869
74.9186,32.05869
75.4486,32.05869
75.9785,32.05869
76.5085,32.05869
77.0385,32.05869
77.5685,32.05869
78.0984,32.05869
78.6284,32.05869
79.1584,32.05869
79.6884,32.05869
80.2183,32.05869
80.7483,32.05869
81.2783,32.05869
81.8083,32.05869
82.3382,32.05869
82.8682,32.05869
83.3982,32.05869
83.9282,32.05869
84.4582,32.05869
84.9881,32.05869
85.5181,32.05869
86.0481,32.05869
86.5781,32.05869
87.108,32.05869
87.638,32.05869
88.168,32.05869
88.698,32.05869
89.2279,32.05869
89.7579,32.05869
90.2879,32.05869
90.8179,32.05869
91.3478,32.05869
91.8778,32.05869
92.4078,32.05869
92.9378,32.05869
93.4677,32.05869
93.9977,32.05869
94.5277,32.05869
95.0577,32.05869
95.5877,32.05869
96.1176,32.05869
96.6476,32.05869
97.1776,32.05869
97.7076,32.05869
98.2375,32.05869
98.7675,32.05869
99.2975,32.05869
99.8275,32.05869
100.3574,32.05869
100.8874,32.05869
101.4174,32.05869
101.9474,32.05869
102.4773,32.05869
103.0073,32.05869
103.5373,32.05869
104.0673,32.05869
104.5972,32.05869
105.1272,32.05869
105.6572,32.05869
106.1872,32.05869
106.7172,32.05869
107.2471,32.05869
107.7771,32.05869
108.3071,32.05869
108.8371,32.05869
109.367,32.05869
109.897,32.05869
110.427,32.05869
110.957,32.05869
111.4869,32.05869
112.0169,32.05869
112.5469,32.05869
113.0769,32.05869
113.6068,32.05869
114.1368,32.05869
114.6668,32.05869
115.1968,32.05869
115.7267,32.05869
116.2567,32.05869
116.7867,32.05869
117.3167,32.05869
117.8467,32.05869
118.3766,32.05869
118.9066,32.05869
119.4366,32.05869
119.9666,32.05869
121.0265,32.05869
121.5565,32.05869
130.5661,32.05869
131.0961,32.05869
-116.1842,31.60953
-115.6568,31.60953
-115.1294,31.60953
-114.0746,31.60953
-113.5472,31.60953
-113.0198,31.60953
-112.4924,31.60953
-111.965,31.60953
-111.4376,31.60953
-110.9102,31.60953
-110.3828,31.60953
-109.8554,31.60953
-109.328,31.60953
-108.8006,31.60953
-108.2732,31.60953
-107.7458,31.60953
-107.2184,31.60953
-106.691,31.60953
-106.1636,31.60953
-105.6362,31.60953
-105.1088,31.60953
-104.5814,31.60953
-104.054,31.60953
-103.5266,31.60953
-102.9991,31.60953
-102.4717,31.60953
-101.9443,31.60953
-101.4169,31.60953
-100.8895,31.60953
-100.3621,31.60953
-99.8347,31.60953
-99.3073,31.60953
-98.7799,31.60953
-98.2525,31.60953
-97.7251,31.60953
-97.1977,31.60953
-96.6703,31.60953
-96.1429,31.60953
-95.6155,31.60953
-95.0881,31.60953
-94.5607,31.60953
-94.0333,31.60953
-93.5059,31.60953
-92.9785,31.60953
-92.4511,31.60953
-91.9237,31.60953
-91.3963,31.60953
-90.8689,31.60953
-90.3415,31.60953
-89.8141,31.60953
-89.2867,31.60953
-88.7593,31.60953
-88.2319,31.60953
-87.7045,31.60953
-87.1771,31.60953
-86.6497,31.60953
-86.1222,31.60953
-85.5948,31.60953
-85.0674,31.60953
-84.54,31.60953
-84.0126,31.60953
-83.4852,31.60953
-82.9578,31.60953
-82.4304,31.60953
-81.903,31.60953
-81.3756,31.60953
-9.6488,31.60953
-9.1214,31.60953
-8.594,31.60953
-8.0666,31.60953
-7.5392,31.60953
-7.0118,31.60953
-6.4844,31.60953
-5.957,31.60953
-5.4296,31.60953
-4.9022,31.60953
-4.3748,31.60953
-3.8474,31.60953
-3.32,31.60953
-2.7926,31.60953
-2.2652,31.60953
-1.7378,31.60953
-1.2104,31.60953
-0.6829,31.60953
-0.1555,31.60953
0.3719,31.60953
0.8993,31.60953
1.4267,31.60953
1.9541,31.60953
2.4815,31.60953
3.0089,31.60953
3.5363,31.60953
4.0637,31.60953
4.5911,31.60953
5.1185,31.60953
5.6459,31.60953
6.1733,31.60953
6.7007,31.60953
7.2281,31.60953
7.7555,31.60953
8.2829,31.60953
8.8103,31.60953
9.3377,31.60953
9.8651,31.60953
10.3925,31.60953
10.9199,31.60953
11.4473,31.60953
11.9747,31.60953
12.5021,31.60953
13.0295,31.60953
13.5569,31.60953
14.0843,31.60953
14.6117,31.60953
15.1391,31.60953
20.4132,31.60953
20.9406,31.60953
21.468,31.60953
21.9954,31.60953
22.5228,31.60953
23.0502,31.60953
23.5776,31.60953
24.105,31.60953
24.6324,31.60953
25.1598,31.60953
34.6531,31.60953
35.1805,31.60953
35.7079,31.60953
36.2353,31.60953
36.7627,31.60953
37.2901,31.60953
37.8175,31.60953
38.3449,31.60953
38.8723,31.60953
39.3997,31.60953
39.9271,31.60953
40.4545,31.60953
40.9819,31.60953
41.5093,31.60953
42.0367,31.60953
42.5641,31.60953
43.0915,31.60953
43.6189,31.60953
44.1463,31.60953
44.6737,31.60953
45.2011,31.60953
45.7285,31.60953
46.2559,31.60953
46.7833,31.60953
47.3107,31.60953
47.8381,31.60953
48.3655,31.60953
48.8929,31.60953
49.4203,31.60953
49.9477,31.60953
50.4752,31.60953
51.0026,31.60953
51.53,31.60953
52.0574,31.60953
52.5848,31.60953
53.1122,31.60953
53.6396,31.60953
54.167,31.60953
54.6944,31.60953
55.2218,31.60953
55.7492,31.60953
56.2766,31.60953
56.804,31.60953
57.3314,31.60953
57.8588,31.60953
58.3862,31.60953
58.9136,31.60953
59.441,31.60953
59.9684,31.60953
60.4958,31.60953
61.0232,31.60953
61.5506,31.60953
62.078,31.60953
62.6054,31.60953
63.1328,31.60953
63.6602,31.60953
64.1876,31.60953
64.715,31.60953
65.2424,31.60953
65.7698,31.60953
66.2972,31.60953
66.8246,31.60953
67.3521,31.60953
67.8795,31.60953
68.4069,31.60953
68.9343,31.60953
69.4617,31.60953
69.9891,31.60953
70.5165,31.60953
71.0439,31.60953
71.5713,31.60953
72.0987,31.60953
72.6261,31.60953
73.1535,31.60953
73.6809,31.60953
74.2083,31.60953
74.7357,31.60953
75.2631,31.60953
75.7905,31.60953
76.3179,31.60953
76.8453,31.60953
77.3727,31.60953
77.9001,31.60953
78.4275,31.60953
78.9549,31.60953
79.4823,31.60953
80.0097,31.60953
80.5371,31.60953
81.0645,31.60953
81.5919,31.60953
82.1193,31.60953
82.6467,31.60953
83.1741,31.60953
83.7015,31.60953
84.229,31.60953
84.7564,31.60953
85.2838,31.60953
85.8112,31.60953
86.3386,31.60953
86.866,31.60953
87.3934,31.60953
87.9208,31.60953
88.4482,31.60953
88.9756,31.60953
89.503,31.60953
90.0304,31.60953
90.5578,31.60953
91.0852,31.60953
91.6126,31.60953
92.14,31.60953
92.6674,31.60953
93.1948,31.60953
93.7222,31.60953
94.2496,31.60953
94.777,31.60953
95.3044,31.60953
95.8318,31.60953
96.3592,31.60953
96.8866,31.60953
97.414,31.60953
97.9414,31.60953
98.4688,31.60953
98.9962,31.60953
99.5236,31.60953
100.051,31.60953
100.5784,31.60953
101.1059,31.60953
101.6333,31.60953
102.1607,31.60953
102.6881,31.60953
103.2155,31.60953
103.7429,31.60953
104.2703,31.60953
104.7977,31.60953
105.3251,31.60953
105.8525,31.60953
106.3799,31.60953
106.9073,31.60953
107.4347,31.60953
107.9621,31.60953
108.4895,31.60953
109.0169,31.60953
109.5443,31.60953
110.0717,31.60953
110.5991,31.60953
111.1265,31.60953
111.6539,31.60953
112.1813,31.60953
112.7087,31.60953
113.2361,31.60953
113.7635,31.60953
114.2909,31.60953
114.8183,31.60953
115.3457,31.60953
115.8731,31.60953
116.4005,31.60953
116.9279,31.60953
117.4553,31.60953
117.9827,31.60953
118.5102,31.60953
119.0376,31.60953
119.565,31.60953
120.0924,31.60953
120.6198,31.60953
121.1472,31.60953
121.6746,31.60953
130.6404,31.60953
131.1678,31.60953
-115.9638,31.16038
-115.4389,31.16038
-114.914,31.16038
-112.8145,31.16038
-112.2896,31.16038
-111.7647,31.16038
-111.2398,31.16038
-110.7149,31.16038
-110.19,31.16038
-109.6652,31.16038
-109.1403,31.16038
-108.6154,31.16038
-108.0905,31.16038
-107.5656,31.16038
-107.0407,31.16038
-106.5158,31.16038
-105.9909,31.16038
-105.4661,31.16038
-104.9412,31.16038
-104.4163,31.16038
-103.8914,31.16038
-103.3665,31.16038
-102.8416,31.16038
-102.3167,31.16038
-101.7919,31.16038
-101.267,31.16038
-100.7421,31.16038
-100.2172,31.16038
-99.6923,31.16038
-99.1674,31.16038
-98.6425,31.16038
-98.1176,31.16038
-97.5928,31.16038
-97.0679,31.16038
-96.543,31.16038
-96.0181,31.16038
-95.4932,31.16038
-94.9683,31.16038
-94.4434,31.16038
-93.9185,31.16038
-93.3937,31.16038
-92.8688,31.16038
-92.3439,31.16038
-91.819,31.16038
-91.2941,31.16038
-90.7692,31.16038
-90.2443,31.16038
-89.7195,31.16038
-89.1946,31.16038
-88.6697,31.16038
-88.1448,31.16038
-87.6199,31.16038
-87.095,31.16038
-86.5701,31.16038
-86.0452,31.16038
-85.5204,31.16038
-84.9955,31.16038
-84.4706,31.16038
-83.9457,31.16038
-83.4208,31.16038
-82.8959,31.16038
-82.371,31.16038
-81.8461,31.16038
-9.4118,31.16038
-8.8869,31.16038
-8.362,31.16038
-7.8371,31.16038
-7.3122,31.16038
-6.7873,31.16038
-6.2624,31.16038
-5.7375,31.16038
-5.2127,31.16038
-4.6878,31.16038
-4.1629,31.16038
-3.638,31.16038
-3.1131,31.16038
-2.5882,31.16038
-2.0633,31.16038
-1.5385,31.16038
-1.0136,31.16038
-0.4887,31.16038
0.0362,31.16038
0.5611,31.16038
1.086,31.16038
1.6109,31.16038
2.1358,31.16038
2.6606,31.16038
3.1855,31.16038
3.7104,31.16038
4.2353,31.16038
4.7602,31.16038
5.2851,31.16038
5.81,31.16038
6.3349,31.16038
6.8597,31.16038
7.3846,31.16038
7.9095,31.16038
8.4344,31.16038
8.9593,31.16038
9.4842,31.16038
10.0091,31.16038
10.5339,31.16038
11.0588,31.16038
11.5837,31.16038
12.1086,31.16038
12.6335,31.16038
13.1584,31.16038
13.6833,31.16038
14.2082,31.16038
14.733,31.16038
15.2579,31.16038
15.7828,31.16038
16.3077,31.16038
16.8326,31.16038
20.5068,31.16038
21.0317,31.16038
21.5566,31.16038
22.0815,31.16038
22.6063,31.16038
23.1312,31.16038
23.6561,31.16038
24.181,31.16038
24.7059,31.16038
25.2308,31.16038
25.7557,31.16038
26.2806,31.16038
26.8054,31.16038
27.3303,31.16038
27.8552,31.16038
29.9548,31.16038
30.4796,31.16038
31.0045,31.16038
31.5294,31.16038
33.1041,31.16038
34.1539,31.16038
34.6787,31.16038
35.2036,31.16038
35.7285,31.16038
36.2534,31.16038
36.7783,31.16038
37.3032,31.16038
37.8281,31.16038
38.353,31.16038
38.8778,31.16038
39.4027,31.16038
39.9276,31.16038
40.4525,31.16038
40.9774,31.16038
41.5023,31.16038
42.0272,31.16038
42.552,31.16038
43.0769,31.16038
43.6018,31.16038
44.1267,31.16038
44.6516,31.16038
45.1765,31.16038
45.7014,31.16038
46.2263,31.16038
46.7511,31.16038
47.276,31.16038
47.8009,31.16038
48.3258,31.16038
48.8507,31.16038
49.3756,31.16038
49.9005,31.16038
50.4254,31.16038
50.9502,31.16038
51.4751,31.16038
52,31.16038
52.5249,31.16038
53.0498,31.16038
53.5747,31.16038
54.0996,31.16038
54.6244,31.16038
55.1493,31.16038
55.6742,31.16038
56.1991,31.16038
56.724,31.16038
57.2489,31.16038
57.7738,31.16038
58.2987,31.16038
58.8235,31.16038
59.3484,31.16038
59.8733,31.16038
60.3982,31.16038
60.9231,31.16038
61.448,31.16038
61.9729,31.16038
62.4978,31.16038
63.0226,31.16038
63.5475,31.16038
64.0724,31.16038
64.5973,31.16038
65.1222,31.16038
65.6471,31.16038
66.172,31.16038
66.6968,31.16038
67.2217,31.16038
67.7466,31.16038
68.2715,31.16038
68.7964,31.16038
69.3213,31.16038
69.8462,31.16038
70.3711,31.16038
70.8959,31.16038
71.4208,31.16038
71.9457,31.16038
72.4706,31.16038
72.9955,31.16038
73.5204,31.16038
74.0453,31.16038
74.5701,31.16038
75.095,31.16038
75.6199,31.16038
76.1448,31.16038
76.6697,31.16038
77.1946,31.16038
77.7195,31.16038
78.2444,31.16038
78.7692,31.16038
79.2941,31.16038
79.819,31.16038
80.3439,31.16038
80.8688,31.16038
81.3937,31.16038
81.9186,31.16038
82.4435,31.16038
82.9683,31.16038
83.4932,31.16038
84.0181,31.16038
84.543,31.16038
85.0679,31.16038
85.5928,31.16038
86.1177,31.16038
86.6425,31.16038
87.1674,31.16038
87.6923,31.16038
88.2172,31.16038
88.7421,31.16038
89.267,31.16038
89.7919,31.16038
90.3168,31.16038
90.8416,31.16038
91.3665,31.16038
91.8914,31.16038
92.4163,31.16038
92.9412,31.16038
93.4661,31.16038
93.991,31.16038
94.5159,31.16038
95.0407,31.16038
95.5656,31.16038
96.0905,31.16038
96.6154,31.16038
97.1403,31.16038
97.6652,31.16038
98.1901,31.16038
98.7149,31.16038
99.2398,31.16038
99.7647,31.16038
100.2896,31.16038
100.8145,31.16038
101.3394,31.16038
101.8643,31.16038
102.3892,31.16038
102.914,31.16038
103.4389,31.16038
103.9638,31.16038
104.4887,31.16038
105.0136,31.16038
105.5385,31.16038
106.0634,31.16038
106.5883,31.16038
107.1131,31.16038
107.638,31.16038
108.1629,31.16038
108.6878,31.16038
109.2127,31.16038
109.7376,31.16038
110.2625,31.16038
110.7873,31.16038
111.3122,31.16038
111.8371,31.16038
112.362,31.16038
112.8869,31.16038
113.4118,31.16038
113.9367,31.16038
114.4616,31.16038
114.9864,31.16038
115.5113,31.16038
116.0362,31.16038
116.5611,31.16038
117.086,31.16038
117.6109,31.16038
118.1358,31.16038
118.6606,31.16038
119.1855,31.16038
119.7104,31.16038
120.2353,31.16038
120.7602,31.16038
121.2851,31.16038
-115.7415,30.71122
-115.2191,30.71122
-114.6967,30.71122
-112.607,30.71122
-112.0845,30.71122
-111.5621,30.71122
-111.0397,30.71122
-110.5173,30.71122
-109.9948,30.71122
-109.4724,30.71122
-108.95,30.71122
-108.4276,30.71122
-107.9051,30.71122
-107.3827,30.71122
-106.8603,30.71122
-106.3379,30.71122
-105.8154,30.71122
-105.293,30.71122
-104.7706,30.71122
-104.2481,30.71122
-103.7257,30.71122
-103.2033,30.71122
-102.6809,30.71122
-102.1584,30.71122
-101.636,30.71122
-101.1136,30.71122
-100.5912,30.71122
-100.0687,30.71122
-99.5463,30.71122
-99.0239,30.71122
-98.5015,30.71122
-97.979,30.71122
-97.4566,30.71122
-96.9342,30.71122
-96.4118,30.71122
-95.8893,30.71122
-95.3669,30.71122
-94.8445,30.71122
-94.322,30.71122
-93.7996,30.71122
-93.2772,30.71122
-92.7548,30.71122
-92.2323,30.71122
-91.7099,30.71122
-91.1875,30.71122
-90.6651,30.71122
-90.1426,30.71122
-89.6202,30.71122
-89.0978,30.71122
-88.5754,30.71122
-88.0529,30.71122
-87.5305,30.71122
-87.0081,30.71122
-86.4856,30.71122
-85.9632,30.71122
-85.4408,30.71122
-84.9184,30.71122
